Santa. Well, seems Bill Henderson used to handle the responses, personally. Bill has delegated that and now those letters all	go	to John. Turns out that Bill	go	go	come	drive	walk	arrive	OANC_written	written	#government#	government_PostRateComm_Gleiman_gca2000.txt	1	43651	1	0.07436600113305425	gpt
and i just don't think that this doesn't always get emphasized anymore uh that just isn't	coming	through is it no i mean i remember uh	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3646-ms98-a-trans.txt	2	5049	1	0.07397712992970384	gpt
the amount of money and this would have to	come	rather quickly and would have to	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2794-ms98-a-trans.txt	1	2379	1	0.07331229070505008	gpt
oh he does yeah that's kind of how my husband and i are i have a kind of a big family and he just has himself and his brother and his parents and that's it so he had to kind of get used to us when we first started	going	together uh-huh	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2485-ms98-a-trans.txt	2	17644	1	0.07303512951200264	gpt
Meanwhile, the Mail on Sunday announced earlier this week that it has decided not to	go	ahead with the serialization of the memoirs of James Hewitt, a lover of Princess Diana, although it has already paid him about $500,000 and	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_34431.txt	1	34594	1	0.07287964717106998	gpt
and uh buys clothes um when you know when they were	coming	up i i didn't sew but now i've i've learned how to sew so i'm well i'm i'm still learning how but i'm getting and i'm getting much better at it and i that's great	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2611-ms98-a-trans.txt	2	4760	1	0.07239416346100547	gpt
or two more a week, when we'd rather bail outta this rotten sweatshop before the sun	goes	down, won't be as appealing an expenditure for our meager discretionary income as say, three pitchers of beer or a couple of baseball	go	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_3835.txt	4	36267	1	0.07092039446635257	gpt
as far as steps to reduce it uh i'm not sure that there's anything that hasn't been tried we might have ought to	come	up with something new if we could but uh you can't keep throwing money at it and well you mentioned one of my	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2563-ms98-a-trans.txt	1	2078	1	0.07090598999601294	gpt
Those three streets all intersect somewhere where the cable cars are running. And where they all	come	down and turn around, it's like these people all have scheduled show times, you know? Like at one o'clock, you have this Black guy down there, they're playing a fiddle, and he'll play for 15 minutes, it's time for the next cable car to	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_ChapmanDebbie.txt	1	1293	1	0.07071771016130857	gpt
yeah and the bill would	come	in and i'd pay it and the very first bill i paid it and then i got this nasty letter from them saying you're overdue pay so i i said well it just crossed in the mail so i didn't do anything about it Two weeks later i get another letter even nastier	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2334-ms98-a-trans.txt	1	1776	1	0.07063014586701932	gpt
uh-huh i'm sure that didn't	come	cheap yeah that's true it's uh i don't know it's kind of interesting issue you wonder	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3843-ms98-a-trans.txt	1	3210	1	0.06992214203037728	gpt
"Once this opens," predicted Commissioner of Baseball Bart Giamatti, "everyone will want one like it." And so it	came	to be: Camden Yards' successors in Cleveland, Arlington (Texas), and Denver, and those designed for Milwaukee,	come	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_2368.txt	3	27809	1	0.06964589888646855	gpt
faith tells you that the Communion wafer is the body of Christ and reason tells you this seems highly unlikely, where do you	go	from there? Various	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_5352.txt	1	34833	1	0.06936904975363478	gpt
"ambiguous situation," as the paper's second, watered-down version had it? Keep score at home! Add new stories to the list as they	come	out and get knocked down with carefully worded denials by Clinton-affiliated lawyers (as	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_Article247_86.txt	1	28969	1	0.06899232601692806	gpt
and i'm kind of anxious for that but um yours to Disneyworld sounds a little bit better did you know that next week there's several TV shows	coming	from there in celebration of their anniversary no i know this is a real good time to go because they are having so many activities and special shows	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3171-ms98-a-trans.txt	2	4956	1	0.0681130189045358	gpt
but uh they they i think they've just	go	t to forget about him and uh try to build a team without him maybe	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2374-ms98-a-trans.txt	1	8117	1	0.06772139183843007	gpt
i know that Costa Rica they don't allow anybody to	come	in that um to	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2514-ms98-a-trans.txt	1	2012	1	0.06706820935244617	gpt
oh i used to do that though because i was the youngest i'd pick up the phone and listen to theirs but i i would get in the bathroom and lock the door so maybe they couldn't hear me and then they'd	go	get on the other extension and i could hear them but i couldn't get them to hang up you know oh i	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3368-ms98-a-trans.txt	1	12091	1	0.06689863344005964	gpt
top ones. So, we have to	come	up with values for this, and this, this, this, and so forth.	come	go	come	drive	walk	arrive	masc_spoken	spoken	#face-to-face#	face-to-face_Bed012.txt	1	45837	1	0.06636410316211916	gpt
Both Times report that the meetings hit a snag quickly when an anticipated face-to-face between Barak and Shara didn't	come	off. Both also report that Clinton will not attend every session but will be available to	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_Article247_4290.txt	1	28810	1	0.06633911971473805	gpt
uh-huh and there are a lot of others still to	come	maybe he feels like if he can carry New York strongly then he could still make it uh-huh sure	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4588-ms98-a-trans.txt	1	3560	1	0.06468387406539056	gpt
yeah second pay and then um again he does have a savings that	comes	out you know for Christmas and stuff that kind of thing yeah yeah when the car insurance is due and you call the credit union and tell them well send me some money	come	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw4759-ms98-a-trans.txt	4	4421	1	0.06378899811795069	gpt
cost function (Figure 1). Further, these coefficients determine the percent of total cost that	comes	from mail processing and delivery at a specific volume per capita.	come	goes	comes	drives	walks	arrives	OANC_written	written	#government#	government_PostRateComm_Cohenetal_Cost_Function.txt	4	42261	1	0.06377878330703979	gpt
yeah yeah they are and i really even all the fast foods they're	coming	out with the grilled chicken and i eat a lot of those you know and even if i yeah yeah	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2852-ms98-a-trans.txt	2	4862	1	0.06364864305401507	gpt
dead-rock-star memento, such as all those collections of Jimi Hendrix's doodles and backup sessions that seemed to	come	out every Christmas until his estate finally clamped down. The impulse is partly commercial, partly sentimental,	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_3006.txt	1	29648	1	0.06304013366635708	gpt
my pet peeves when dining with family or friends is the constant thanking that	goes	on. When the waiter brings cocktails for a table of eight there is a ridiculous rhapsody of "thank you" and "you're welcome." Then there are	go	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_3563.txt	4	36253	1	0.06293354072725599	gpt
Um, and one of my friends was joking around on it and actually fell through the ice. And, uh, a bystander had to	come	over and basically fish him out and the kid could've died. So, I'll tell my kids to, to stay away from thin ice.	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_DeLuciaBrian.txt	1	1304	1	0.0624231495370422	gpt
uh-huh now my kids i keep saying that uh you know i would like them to	go	to the best school that they possibly could uh-huh	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3104-ms98-a-trans.txt	1	11345	1	0.06238852671836659	gpt
And your dad called me and asked me if I wanted to	go	out with is best friend Tom Rigger, and I said, "Never." This guy was not my type and so he said, "Would you like to	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_WentzLinda.txt	1	6893	1	0.06196311642587449	gpt
from other students who had	gone	to the college in the particular program and see how they liked it for example i made well i had a bad experience in graduate school and i think i would never have	go	gone	come	driven	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3840-ms98-a-trans.txt	5	23096	1	0.061672406332616836	gpt
yes in fact it's funny our vacations have always been um uh uh uh as as they've	go	tten older when they were younger we would	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2860-ms98-a-trans.txt	1	10441	1	0.06103009842231688	gpt
yeah you know some people will	go	shopping in Mesquite at the malls out there uh or up to Collin County somewhere that you're getting out of the um Dallas County area because what do we pay like eight and a half percent something like that for the uh sales tax	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2996-ms98-a-trans.txt	1	10882	1	0.060379558465871286	gpt
anything tonight." "Do you want me to	go	with you? It's dark." "Oh, no. Thanks. What could happen to me?"	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_36152.txt	1	34714	1	0.059351168220717954	gpt
rooftop rescues from the Twin Towers on that day, they could not knowledgeably answer when callers asked whether to	go	up or down. In most instances, therefore, the operators and the FDNY dispatchers relied on standard operating procedures for	go	go	come	drive	walk	arrive	OANC_written	written	#technical#	technical_911report_chapter-9.txt	1	43818	1	0.05907406516384883	gpt
ears many residents have built houseboats on the margins of the mangrove, and this has caused problems for the sensitive environment of the bay. The situation is said to be improving now, as new environmental controls are being put into place. Heading west beyond La Parguera, you’ll need to use secondary roads, but these are in surprisingly good condition and relatively quiet. It’s almost a pampas landscape here, with grassy slopes and horses galore. Boquerón, a small village on the west coast, has arguably the most beautiful balneario (public beach) on Puerto Rico, a long arc of fine sand backed by sea grapes and palm trees. The settlement is growing due to its popularity, and a new marina is taking shape, but it still retains the feel of its origins as a fishing village. When the catches	arrive	, small temporary stalls are set up around the tiny town square. You can buy fresh clams and oysters, which can be shucked for you to eat as you go. There are a few small hotels here, which soon fill up on weekends and holidays, but if you	arrive	go	come	drive	walk	arrive	OANC_written	written	#travel_guides#	travel_guides_berlitz2_PuertoRico-WhereToGo.txt	1	40507	1	0.05902000086668613	gpt
would make anyone proud. So the hearings have	come	and gone, but the repercussions will remain for some time. Our judgments	come	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_VOL16_1.txt	5	30135	1	0.05883950054908538	gpt
yes everybody in the country is preapproved i think i think so you're right well it's interesting uh that uh people have the generally the same view of credit cards no matter where you	go	so	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2067-ms98-a-trans.txt	1	7093	1	0.05821325000937794	gpt
no not yet but i tell you i i know my wife she hasn't she really wasn't uh well her family they used to go camping quite a bit when she was younger then as she got older they kind of stopped	going	and and she's expressed interest in	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3594-ms98-a-trans.txt	2	20798	1	0.05785494688535908	gpt
my sister who had two boys and she did not work and she and she had a real difficult time when the when time for them to	go	to school they did not uh want to leave her and my children who were so used to being out and uh learning how to get along with other children and taking directions and stuff like that they just went very smoothly off into school you know without a problem so	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2961-ms98-a-trans.txt	1	10803	1	0.05742054437294608	gpt
A big central nose ring goes beyond outrage. It	comes	from somewhere else, from the non-fashion universe of eternal certainties and unbreakable cycles, where	come	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_3088.txt	4	31095	1	0.057371130296040906	gpt
twenty two but uh i remember when i was a kid kid and you'd	go	to the movies and you	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2695-ms98-a-trans.txt	1	9484	1	0.05709780443894785	gpt
right but i i would like if you know it was anywhere in the world to	go	i guess even though it's hot i would like to	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3268-ms98-a-trans.txt	1	11865	1	0.0564826818323767	gpt
well they're not too far though no but like Connecticut takes eight hours to	drive	home and uh it's too far to you know really go too often uh-huh	drive	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3121-ms98-a-trans.txt	1	5586	1	0.05610219512107073	gpt
upticked--330 points to the good on the day. The rate move, the papers note, was the first one to	come	without a regularly scheduled Fed meeting in more than four years. And, observes the Post , only the second such occurrence	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_Article247_722.txt	1	28921	1	0.05559864039808682	gpt
all to ogle, they propose both tax hikes and benefit cuts. (Click for a summary.) Some savings would	come	from higher in	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_2497.txt	1	29460	1	0.055417265009426675	gpt
um you know everything started to melt and then the roads themselves icewise were okay it was just that um there were there were power lines down everywhere on the road and there were trees downed everywhere and wherever you	drove	was sort of like driving through an obstacle course you didn't want to have to wind up hitting um	drive	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2174-ms98-a-trans.txt	3	6324	1	0.05538212644461371	gpt
from April through December of 1998, and "We expect these operating losses to increase for at least the foreseeable future." Of course, "profits won't	come	until 1999" doesn't necessarily mean that profits will	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_26401.txt	1	29531	1	0.05528512810649455	gpt
um-hum and uh i thought it was real interesting because i picked where i wanted to go and then afterwards my mom was like oh i really kind of wish you would have	gone	there and i didn't even know that she'd even you know liked another place or anything yeah uh	go	gone	come	driven	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3990-ms98-a-trans.txt	5	23141	1	0.05449664927156639	gpt
uh-huh and so you we've	go	t plenty of time to	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2287-ms98-a-trans.txt	1	7739	1	0.05422793105982526	gpt
um-hum but what happens is that then all these cans	come	running you know some stores get more cans than they sell and they have a big problem with that but yeah	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4118-ms98-a-trans.txt	1	3387	1	0.054157152865327074	gpt
traveled to Iran to receive training in explosives. In the fall of 1993, another such delegation	went	to the Bekaa Valley in Lebanon for further training in explosives as well as in intelligence and security. Bin Ladin reportedly showed	go	went	came	drove	walked	arrived	OANC_written	written	#technical#	technical_911report_chapter-2.txt	3	45556	1	0.05378678239090995	gpt
thickness after 1.2 mm from that margin. When the copings	arrived	from the laboratories, all 36 copings were checked regarding their fit.	arrive	went	came	drove	walked	arrived	OANC_written	written	#technical#	technical_biomed_1472-6831-3-1.txt	3	40617	1	0.053620057037085944	gpt
of highly specific information about people and their habits. A dozen companies and more to	come	are focused solely on recording and interpreting user patterns.	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_Article247_3487.txt	1	28596	1	0.05295710204947368	gpt
and more cops on the beat. The New York Times reports that debutante balls are	coming	back. A study finds promise in a new therapy for impotence: a drug pellet that is inserted into the man's urethra. (Fewer than one in 40 men	come	going	coming	driving	walking	arriving	OANC_written	written	#journal#	journal_ArticleIP_1388.txt	2	31766	1	0.052138698934456995	gpt
Dharuk Words In English When the first European settlers	arrived	in Australia in 1788, there were approximately 250 separate languages	arrive	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_VOL23_1.txt	3	27125	1	0.05196869465004972	gpt
yeah and i got all three of them on tape and i'm fixing to tape this other one that's	coming	on Monday Changes yeah	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2317-ms98-a-trans.txt	2	4620	1	0.05190787296789279	gpt
Alternatively, states with the best child benefits may	go	ahead and let the poorly insured switch to the program. Low-wage workers will flock to the program, and federal money will run	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_2661.txt	1	34260	1	0.05137160194277124	gpt
um you know and i'm i'm thinking woman wake up and smell the roses before they	come	and get you but right besides the fact that how much interest you pay and then this	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2642-ms98-a-trans.txt	1	2179	1	0.0510780437353735	gpt
Um, I have traveled back and forth to France. Uh, the story that	comes	to mind the most for me, um, I guess in my life, is the story of my grandmother who's now presently 85 years old, and actually, had flew down here the Friday after the tragedy, so it was, um, I think it was the fourteenth of September she flew by herself from France to here to visit us, and is still here until December 24th. Um, her story actually is what impacted me the most in my life, um, when I think of the things she went through growing up, and, um, how my mother was conceived and everything on that nature, which it gets a little personal, but it's, you don't think of your grandmother telling you that, but she did.	come	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#face-to-face#	face-to-face_LuhrChantal.txt	4	3696	1	0.05061517883371924	gpt
Leave behind what you've known before The new era for you is here! Girls will	go	mad! Friends will be jealous!	go	go	come	drive	walk	arrive	masc_written	written	#spam#	spam_ucb2.txt	1	47064	1	0.050514915684049644	gpt
uh-huh and uh most of the older folks that	go	out there and play are exactly the same way all of us young bucks get out there and hit the ball you know a mile but it's like three fairways over	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2402-ms98-a-trans.txt	1	8218	1	0.05048182536523993	gpt
surprisingly, the immigration system is set up to benefit the United States--only a small percentage of the people who would like to	come	here are allowed in, and only a tiny fraction of the ones who make that cut are allowed	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_1786.txt	1	29142	1	0.0504674100176139	gpt
1801, when the Act of Union brought Ireland under direct rule from London. Quite suddenly, everything	came	to a standstill: The rich and powerful left for England, and the city be	come	went	came	drove	walked	arrived	OANC_written	written	#travel_guides#	travel_guides_berlitz1_HistoryDublin.txt	3	41113	1	0.05002108960577978	gpt
ve function of the first quantum system becomes entangled in very complex ways with the other complex quantum system, which may be thought of as the environment. Rather like water waves swirling into tiny granular nooks and crannies along a rugged fractal beach, the initial coherent Schrödinger equation representing the initial quantum system swirls into tiny and highly diverse patterns of interaction with the quantum system representing the environment. The consequence of this intermixing is decoherence. To understand the core of decoherence, one must understand that the exhibition of interference phenomena, the hallmark of quantum mechanics noted in the double-slit photon experiment, requires that literally all the propagating possible pathways in Feynman’s sum over histories that are to	arrive	at each point on the photon-counter surface, do in fact	arrive	go	come	drive	walk	arrive	OANC_written	written	#non-fiction#	non-fiction_Kauffman_ch10.txt	1	40394	1	0.04958137711109489	gpt
oh okay and it's uh really nice uh it's a big area for people to	come	from the different uh countries mostly like Japan and Germany and England and they usually go to Carmel and vacation on the beaches so it's it's pretty nice uh year round but um cool always cool in the evenings and uh warm in the warm in the summer but it's stays pretty cool even uh during the winter for as nice as it is	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2772-ms98-a-trans.txt	1	2351	1	0.0492348578632682	gpt
yeah actually my parents and my uncle and aunt who tried to convince them to	go	into like an old age community where he could have	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2561-ms98-a-trans.txt	1	8894	1	0.04905171745636805	gpt
Enron has proposed several options for resolving the credit risk issues and is working with DWR to	arrive	at a solution that is mutually agreeable to both sides and that might serve as a template for power purchase agreements	arrive	go	come	drive	walk	arrive	masc_written	written	#email#	email_175841.txt	1	46329	1	0.04858751242667969	gpt
oh man they do that really oh yeah uh-huh and and they'll keep	going	until they get that out of you when your wife is	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2169-ms98-a-trans.txt	2	16429	1	0.048518868250932545	gpt
um-hum that maybe one parent will	go	off with one child and another parent will	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw4263-ms98-a-trans.txt	1	14127	1	0.04849515362199042	gpt
well that sounds i don't know if that can rate camping but you know it sure beats	driving	a thousand miles to to find a mountain i guess	drive	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3353-ms98-a-trans.txt	2	6166	1	0.04828266567829331	gpt
But, um, eh, I don't know, I used to like to read the stories about the Berenstain Bears a lot. I liked the one about where, were at, or he, where they	went	to the movies and there was, they	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_McCloskeyKevin.txt	3	24238	1	0.04815385617130041	gpt
eliminated. If legislation passes and more funding	comes	in, cuts in services would be re-evaluated.	come	goes	comes	drives	walks	arrives	OANC_written	written	#government#	government_Media_Legal_Aid_looks_to_legislators.txt	4	42245	1	0.04795357921023413	gpt
Now, Maytag insists that it didn't even know things were going to be so bad until its sales numbers	came	in, and that it didn't tell any of its big shareholders to get out before the bad news broke. Perhaps. But	come	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_Article247_3635.txt	3	27284	1	0.0477997415558058	gpt
could be made more favorable, encouraging more people to	go	out. If baby sitters were scarce, those terms could be worsened, encouraging people to	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_1937.txt	1	33893	1	0.04768847374811447	gpt
executive director of the MLSC. "The critical need for legal aid has	gone	up because of the recession." He said that without more state help, the MLSC will cut grants	go	gone	come	driven	walked	arrived	OANC_written	written	#government#	government_Media_Weak_economy.txt	5	44777	1	0.04756000277988215	gpt
being made up of well-off Negroes who carped all the time. The split seemed to	come	in 1969, when Julian Bond was elected to the Georgia state Legislature and became	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_3072.txt	1	29696	1	0.04736272368436323	gpt
yeah do it remotely just looking at the what they do they do several different types of things sometimes they put a source light and they look at the source light and then as the car	goes	by you can see the exhaust pipe and the source light behind it and you can look at the emissions actually hm now where does the source light go	go	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw4382-ms98-a-trans.txt	4	15611	1	0.04729703304276178	gpt
Micron." "Merrill analyst Tom Kurlak told investors in a conference call that he expects Intel's third-quarter earnings to	come	in below an earlier Merrill Lynch estimate of 92 cents. That sent shares of the world's largest chipmaker	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_2624.txt	1	29520	1	0.04728876093514711	gpt
uh-huh yeah and they're just they had a little um stage thing where they all	came	in and started lying down on the city	come	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3620-ms98-a-trans.txt	3	1012	1	0.047241850692371745	gpt
uh-huh or more you know people people will	go	beyond what they have no matter what they have if they use credit cards that's one thing we're trying right	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3079-ms98-a-trans.txt	1	11224	1	0.04707296130989724	gpt
immediate, society-wide changes in lifestyle and expenditure choices—in a word, pandemonium—resulting from the anticipation that extreme human life extension might	arrive	soon enough to benefit people already alive. We will probably not have effective	arrive	go	come	drive	walk	arrive	OANC_written	written	#technical#	technical_plos_journal.pbio.0020187.txt	1	40426	1	0.04683529073954151	gpt
um-hum i think what they're trying to do is get a lot of men and some women together i was chosen the first time i	went	through in um-hum	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw4761-ms98-a-trans.txt	3	26837	1	0.04664714500838629	gpt
uh-huh uh there's a lot that i that i guess i do miss uh a lot of benefits from working for a big corporation i miss uh insurance and uh the steady paychecks that	come	but uh yes right	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3830-ms98-a-trans.txt	1	3195	1	0.046580281501679366	gpt
yeah he does it every day like a ritual once in a while or if he has a business meeting or if he um someone invites him to lunch he'll he'll not	go	but he	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3425-ms98-a-trans.txt	1	12190	1	0.04628183827445653	gpt
comment. "I'm about as big a media hound as anyone," McCain told one newspaper, but "I've turned down at least 500--maybe 600 or 700--requests to	go	on talk shows on this issue." The Tight-Lipped Republicans will probably vote for	go	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_13190.txt	1	33747	1	0.046266714130110076	gpt
lacrosse , for example. But the south border is another matter. For more than 160 years, since the Anglos	arrived	in Texas, there has been a culture transfer back	arrive	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_VOL15_2.txt	3	27107	1	0.045933971295642584	gpt
yeah uh uh or a hundred kilometers and uh you know a hundred a hundred yeah you'd have a hundreds on the sign looks lot better than fifty five but you'd have people	going	you're right a hundred miles an hour yeah oh hell you'd have people doing a hundred miles an hour	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2669-ms98-a-trans.txt	2	18496	1	0.04574800302919568	gpt
uh-huh in order to accommodate the extra teaching that's	going	to be needed because they're eliminating all aids	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2810-ms98-a-trans.txt	2	19026	1	0.045249337176599846	gpt
to cross Pakistan, the Vice Chairman of the Joint Chiefs was sent to meet with Pakistan's army chief of staff to assure him the missiles were not	coming	from India. Officials in Washington speculated that one or another Pakistani official	come	going	coming	driving	walking	arriving	OANC_written	written	#technical#	technical_911report_chapter-3.txt	2	42671	1	0.045156959141751996	gpt
but you kind of always wonder well where where's the money going well one one one of the big tax that has	gone	up a lot in this year is the social security tax which in principle is going into into a big trust fund but um-hum	go	gone	come	driven	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3417-ms98-a-trans.txt	5	22980	1	0.044939829341005044	gpt
the $6.2 billion (over five years) program will be financed, although their educated guess is that the money will	come	from eliminating some corporate tax loopholes. The Post story has a lot of missing nuts and bolts. For	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_Article247_812.txt	1	28950	1	0.04493492596846882	gpt
for an interview.) First, the publication took the position that the e-mail pitch mistakenly	went	out under the guise of a Red Eye editorial product, when in fact it was a paid political advertisement.	go	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_35481.txt	3	40134	1	0.04478026563834003	gpt
that snakes down corridors, winds around corners, slithers up and down stairs, doubles back on itself, and finally	arrives	at an impressive-looking explosive device. Kaboom? No. Out comes a tiny flag with a sign reading, "Bang!" So goes	arrive	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_3260.txt	4	27155	1	0.04456402151423977	gpt
yeah we spent too much money until our kids children	went	to college so yeah	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2782-ms98-a-trans.txt	3	25307	1	0.044499470288502874	gpt
well yeah i really do enjoy it but i like i say i haven't been for years we used when after we got married a couple of years after we got married we got a boat and we used to fish a lot and including you know we skied too but after the kids	came	we stopped and um now i'm i'm divorced so yeah	come	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2728-ms98-a-trans.txt	3	622	1	0.044440652493785704	gpt
Old age is the new rage. That was apparent even before John Glenn, aged 77,	went	up into space. There are more old people than ever. Many of them have word processors. Many of those	go	went	came	drove	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_9139.txt	3	40286	1	0.04440895823689117	gpt
yeah yeah i i would be interested to see if Sam Nunn decides to	go	this time i i um-hum	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2612-ms98-a-trans.txt	1	9148	1	0.04437745896747214	gpt
well sometimes but i tell you i'd sure like to be able to get on a bus or something and get to work but if i did it it'd take me about an hour and fifteen minutes i would have to get on one and drive or	walk	to a bus you know there's one terminal close to us and then they'd drive me to the main terminal here then i'd have to go to downtown Dallas and then	walk	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2506-ms98-a-trans.txt	1	23380	1	0.04436414484452467	gpt
uh-huh and and both parties had to	come	up with with lists of people that were suitable to to run it and he rejected both of the lists and came up with his own person	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2550-ms98-a-trans.txt	1	2063	1	0.044056378520347605	gpt
From this point on, anybody who undertakes any sort of American literary history will have to	come	to terms with Powell's achievement--15 more-or-less mature novels; close to a dozen plays, hundreds of	come	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_Article247_3926.txt	1	28716	1	0.04397062412314856	gpt
