The Rabbit, who had no tail since the Bear pulled it out, became very jealous. [SEP] She made up her mind to play a trick on the Possum. [SEP] A great council meeting had been planned. [SEP] There was to be a dance and all the animals were to be present. [SEP] It was the Rabbit's task to send out the news to everyone. [SEP] As the Rabbit was passing Possum's house, she stopped to ask him whether he would be at the dance. [SEP] The Possum said yes, but he would	come	only if he could have a special seat.	natural	COCA;   2001 (Sep); pg. 30; A Cherokee Folk Tale: Why the opossum's tail is bare; FIC: The Messenger Magazine	come	natural	natural	1	say	theme	none	
On Sunday, the flight home. [SEP] Only then did he realize he didn't have his suitcase with the books. [SEP] They hurried back to the airport, but the bag had disappeared. [SEP] The girl, her name was Gosha, went somewhere and didn't come back for half an hour. [SEP] She returned without the bag. [SEP] Perhaps it had been sent back to London. [SEP] No problem, she said. [SEP] She would	come	back tomorrow, it would probably turn up.	natural	COCA; 2000 (2000); Vol. 46, Iss. 3/4; pg. 302, 10 pgs; Professor Andrews goes to Warsaw: December 1980; FIC: Chicago Review	come	natural	natural	1	say	theme	back	FID?
The crowd in 2005 booed and hissed -- so much so that the match was delayed. [SEP] Even when play resumed after about seven torturous minutes, the crowd booed everything the umpire said. [SEP] Chair umpires receive special training for handling disputes and decoding ball marks on clay, and the French Tennis Federation's Web site includes instructional videos. [SEP] In interviews, umpires said that they will typically	come	at a player's request -- especially early in the match, to show a willingness to be accommodating. [SEP] But if players keep requesting, and keep being proved wrong, chair umpires become reluctant.	natural	COCA; 2011 (110528); Section D; Column 0; Sports Desk; Pg. 1; Court-Introduced Evidence; By JOHN BRANCH; NEWS: New York Times	come	natural	natural	1	say	theme	none	
Steinbrenner wants out of The House That Ruth Built. [SEP] It lacks what sports franchise owners around America have come to regard as the sine qua non for serious revenue money -- 100 or so luxury skyboxes that can be leased to corporate customers for upwards of $ 500,000 a year. [SEP] Yankee Stadium has only 19 such suites at $ 140,000 a season. [SEP] Besides his desire for skyboxes, Steinbrenner has long wanted to move the Yankees out of the South Bronx, the poorest corner of the city's poorest borough. [SEP] He has said that fans are afraid to	come	at night. [SEP] It didn't help his argument that attendance was up nearly 17 percent this year, as nearly 3 million fans made the journey to the Bronx. [SEP] What Steinbrenner, whose lease at Yankee Stadium expires in 2002, wants is for the city to pay for most of the cost of the Yankees' move to a proposed stadium in Manhattan, which is projected to cost about $ 850 million.	natural	COCA; 1998 (19981018);  SPORTS;  By George, The Boss Has Become Something of a Hit; Yankees'' Steinbrenner Still Tough, But Has Gained Popularity, Respect;  Blaine Harden, Washington Post Staff Writer;  NEWS: Washington Post	come	natural	natural	1	say	theme	none	
Im at home just doing all the housework-its never been so clean! [SEP] I did relax last night but was awake at half five with raging toothache the dentist was understanding but im still petrified, i have thought about asking someone to	come	with me but i think everyones busy .	natural	CORE; Interactive Discussion; i went back to where it all Began...; http://www.netmums.com/coffeehouse/advice-support-40/mental-health-support-642/846545-i-went-back-where-all-began.html	come	natural	natural	1	think	accompaniment	dentist	
When I have Jenny sitting in front of coffee, pecking at watery scrambled eggs, I ask how Vera ended up in the hospital. [SEP] " Who found her? " [SEP] " The nurse told me Mamma called EMS at four o'clock this morning. [SEP] Said she wasn't feeling good and she thought they better	come	and get her.	natural	COCA; 2017; A deadly affair at Bobtail Ridge : a Samuel Craddock mystery; Terry Shames; FIC: A deadly affair at Bobtail Ridge : a Samuel Craddock mystery	come	natural	natural	1	think	attitude holder	X & V	
Janelle wanted to know where he was going and whom he was going to see and where he came from. [SEP] Mark found himself lying. [SEP] Corpus Christi, he said, from Albuquerque, to see his girlfriend, and this kept Janelle's questions short and defeated. [SEP] She went back to wiping the tables, from one end of the diner to the other, and when she was done, he thought she would	come	back to make more small talk.	natural	COCA; 2017; Dallas Vol. 102, Iss. 1,  (2017): 44-57,151.; The Consequences; Muñoz, Manuel; FIC: Southwest Review	come	natural	natural	1	think	attitude holder	back	
Toweling off, I told Bunk I needed some advice about critters. [SEP] " What kind of critters? " [SEP] I described how two nights ago Meg and I were in bed, almost asleep, when suddenly on the ceiling we heard something like rain patter, but isolated, moving from place to place. [SEP] Meg bolted upright. [SEP] My God, what's that? [SEP] At first I thought birds had	come	through the louvered vents and gotten trapped in the attic. [SEP] But the skittering was too loud for birds. [SEP] I started to think squirrels. [SEP] Our yard is full of them.	natural	COCA; 2014; Winter2014, Vol. 122 Issue 1, p1-17. 17p.; GAMESMANSHIP; MAKUCK, PETER; FIC: Sewanee Review	come	natural	natural	5	think	attitude holder	through the louvered vents	
Inside, the grounds feel like a community-college campus - albeit one with brightly marked radiation shelters every few hundred feet. [SEP] On the day I arrived at the lab, the conference room where I was to meet Wood for the first time was empty. [SEP] A few minutes later, I noticed what looked like a janitor struggling with a lock on the side door. [SEP] His blue shirt was untucked, and sweat beaded on his forehead. [SEP] I thought he had	come	to clean the room. [SEP] Only when I looked at his badge did I realize it was Wood, the great weaponeer.	natural	COCA; 2006 (Nov16); p70-141, 8p, 4c; CAN DR. EVIL SAVE THE WORLD?; Goodell, Jeff; MAG: Rolling Stone	come	natural	natural	5	think	attitude holder	to clean the room	
" You ought to go to the church next Sunday, " [SEP] I told her. [SEP] " The people singing the hymns sound good, but a great voice like yours could lead the congregation, and I think you might sound even better with the others. " [SEP] She scrunched up her face, but I thought she might	come	to church if I was there to bring her over and introduce her.	natural	COCA; 2005 (Jul/Aug); Vol. 125, Iss. 7/8; pg. 66, 21 pgs; In the Loop; Brian Plante; FIC: Analog Science Fiction & Fact	come	natural	natural	1	think	attitude holder	to church	
I knew it was the grandmother although I didn't remem ber what she looked like. [SEP] She rolled down the window and hollered at me. [SEP] Even from here, I could see that she had the car doors locked. [SEP] We didn't live in a real good neighborhood. [SEP] " Oh, little girl? " she called out. [SEP] " Can you help me, honey? " [SEP] She glanced down at a piece of paper. [SEP] When Mama had phoned, Merry had given the grandmother directions to our apartment. [SEP] Only I hadn't thought she would	come	all the way to New Orleans. [SEP] I really hadn't.	natural	COCA; 1990; HarperPerennial, New York; Crazy Ladies; Michael Lee West; FIC: Crazy Ladies	come	natural	natural	1	think	attitude holder	all the way to New Orleans	
Our hosts gave their talks, and they debated and set before us a most remarkable cultural politics, as striking as the impressive buildings lining Orchard Road and the great new bank buildings off Chulia Street facing the Empress Place across the Singapore River near Merlion Park. [SEP] In his remarks kicking off the conference Dean Thumboo had welcomed us visitors by ever so politely and humorously advising us that if we thought we had	come	to Singapore to impart our learning upon the Singaporeans that we ought just as well pack up and leave at once.	natural	COCA; 1992 (Fall); Fall92, Vol. 12 Issue 2, p88, 15p; The road to Singapore and back.; Waters, Lindsay; ACAD: Raritan	come	natural	natural	5	think	attitude holder	to Singapore	
I think sometimes divorce can be a creative way to respond to a really bad situation, and I mean creative in the literal sense. [SEP] Sometimes, sometimes, I think, divorce can be life-giving. [SEP] Sometimes it takes an end to a situation which is stifling, to allow new life to be born. [SEP] I don't think that any couple I known	came	up to an altar expecting to get divorced. [SEP] I think that people make their vows with all of the best intentions, but sometimes we can't fulfill even our best intentions.	natural	CORE; Religious Blog/Sermon; A Different Kind of Christian; http://christiandifferent.wordpress.com/	come	natural	natural	3	think	attitude holder @ ET	the altar	
We visited all the trade shops, from gunsmith to silver-smith, milliner and cabinetmaker. [SEP] It was these stops, along with a few passes through the boxwood maze behind the Governor's Palace and a turn in the town stocks, that brought back my own Williamsburg childhood visits in a rush. [SEP] When the kids are older, I thought , we'll	come	back for the political-science lesson.	natural	COCA; 2004 (Dec); Vol. 158, Iss. 5295; pg. 260, 6 pgs; Christmas in Williamsburg; Sarah Medford; MAG: Town and Country	come	natural	natural	1	think	attitude-holder@UT	back	
Rick changed the subject. [SEP] " I heard that you were having some furniture delivered this afternoon, " he said to Aunt Emily. [SEP] " I thought I'd	come	by and see if you needed any help.	natural	CoCA; 2017; An old-fashioned murder. (Moonshine mystery series, #3.); Carol Miller; FIC: An old-fashioned murder. (Moonshine mystery series, #3.)	come	natural	natural	5	think	embedded listener	by	
Maggie suspected Aunt Nettie had sat in that very chair, in that very spot, on early August days like this for most of her ninety-one summers. [SEP] " I know your drive from the Cape was long, Maggie, but I just couldn't wait for you and Carolyn to meet. You could be an enormous help to each other. " [SEP] Maggie looked from Will to Aunt Nettie. [SEP] " I thought I was	coming	to Maine to relax. [SEP] And do that antiques show you told me about, Will. [SEP] "	natural	COCA;  2011; Palo Alto, CA : John Daniel & Co.,; Shadows of a down East summer :an antique print mystery; Wait, Lea.; FIC: Shadows of a down East summer :an antique print mystery	come	natural	natural	2	think	embedded listener	to Maine	
Each year, Obion County residents must pay $75 if they want fire protection from the city of South Fulton. [SEP] But the Cranicks did not pay. [SEP] The mayor said if homeowners don't pay, they're out of luck. [SEP] This fire went on for hours because garden hoses just wouldn't put it out. [SEP] It wasn't until that fire spread to a neighbor's property, that anyone would respond. [SEP] Turns out, the neighbor had paid the fee. [SEP] " I thought they'd come out and put it out, even if you hadn't paid your $75, but I was wrong, " said Gene Cranick. [SEP] Because of that, not much is left of Cranick's house. [SEP] They called 911 several times, and initially the South Fulton Fire Department would not	come	. [SEP] The Cranicks told 9-1-1 they would pay firefighters, whatever the cost, to stop the fire before it spread to their house.	natural	CORE; Interactive Discussion; Firefighters watch as home burns to the ground; http://www.digitalworldz.co.uk/249070-firefighters-watch-home-burns.html	come	natural	natural	1	think	homebase	none	
Natalia: Rafe doesn't need a limo to pick him up, he can take the bus. [SEP] Alan: I don't think buses	come	to my neighborhood. [SEP] Natalia: Oh, no? [SEP] There's not one of your maids that takes the bus?	natural	CASO; 2007 (2007-08-10); Guiding Light; Guiding Light	come	natural	natural	1	think	homebase	to my neighborhood	
We were still cheerful when we got back to Johannesburg next evening, in spite of the weather. [SEP] It was one of those bitter Transvaal nights, with a sharp, icy drizzle. [SEP] We arrived at the house about eight. [SEP] For a moment we both thought we had	come	up the wrong street, because there on the lawn was a red tent -- one of those long low ones they call patrol tents -- tied against the kaya.	natural	COCA; 1993 (Oct); Vol. 272, Iss. 4; pg. 70, 6 pgs; A kaya in Houghton; FIC: Atlantic	come	natural	natural	5	think	homebase	up the wrong street	
On a clear day you could see through some of the buildings to the blue sky behind them, and they'd remind you of castles and spirits and everything you had learned from children's books. [SEP] And that's what she thought about when she arrived and saw the sky through the black crossbeams of the destroyed barn. [SEP] She thought, I've	come	all this way just to find something terrible has happened. [SEP] That's when she saw the house-just as her heart was skipping a beat-and she was surprised by her disappointment: everything was as it should be, the brick path, the white shutters.	natural	COCA; 2016; Dallas Vol. 101, Iss. 4,  (2016): 551-569,614; A Tourist in the Land of Plenty; Crouse, David; FIC: Southwest Review	come	natural	natural	5	think	homebase	all this way	
E-mailing your issue. [SEP] If you've been stewing over something your guy said or did, it's tempting to fire off a bitchy e-mail or IM detailing your grievances. [SEP] But by doing that, you run the risk of blindsiding your guy -- remember, he may be clueless to the fact that you're upset, says Amador. [SEP] Ambushing him. [SEP] It's important to pick a good time to air your gripe. [SEP] So if your boyfriend thinks he's	coming	home to spend the night vegging on the couch and instead you rip into him the second he walks in the door about how badly he behaved in front of your friends last Friday, you're setting him -- and yourself -- up.	natural	COCA;   2008 (May 2008); Vol. 244, Iss. 5; pg. 142; How to Emerge From a fight More In Love; Laura Gilbert; MAG: Cosmopolitan	come	natural	natural	2	think	homebase	home	
His face appeared serious in a way that made him seem older and more self-assured. [SEP] Keller wanted to like this boy. [SEP] Keller was about to call out, when the boy spotted him. [SEP] " Hi there, Mr. Keller, " he said. [SEP] " We're about to run some ex posure tests. " [SEP] With that Clair found him there, standing at the edge of the tank. [SEP] Her face initially reg istered surprise but soon deepened into kind ness. [SEP] " I didn't think you were going to make it, " she said. [SEP] " Marilyn thought I should	come	. " he replied. Clair guided him around the set and pointed out a few things of interest: the beach complete with cabanas and palm trees, the sprinkler lines that would shower down rain, lights covered with ocher jellies to simulate sunset, and the carbon rods that would spark lightning. The set was far more elaborate than anything Keller had imagined. There was something in it he found fascinating, something beyond the fakery and propping he'd witnessed on other sets.	natural	COCA; 2015; Summer2015, Vol. 91 Issue 3, p102-115. 14p; Keller in Effects; Pierce, Todd James; FIC: Virginia Quarterly Review	come	natural	natural	1	think	listener	none	
" You should go to Jinyang too, " she answered coldly. [SEP] " There are already too many people, " he answered. [SEP] " My sister's house is full. And there's no work in Jinyang. " " What do you want? " " I'll leave Lan Lan in Jinyang -- none of the schools are open now, anyway -- and my parents can take care of her. " " And you? " " I thought I might	come	to Beijing. [SEP] " He said this weakly, and the next sentence was even more feeble. " [SEP] There's nothing left here. [SEP] " Chrysanthemum was silent for a long time. Then she said, " [SEP] Let me think about it. [SEP] " She hung up and suddenly realized no other plan of action was possible.	natural	COCA; 2014; Spring2014, Vol. 44 Issue 1, p159-174. 16p; A Room of One's Own; ZHANG YUERAN; FIC: Iowa Review	come	natural	natural	1	think	listener	to Beijing	
" Then my sister called and woke me. I couldn't go back to sleep or remember anything else. She always forgets the time difference. " // When Leon asked why her sister had called, Juliana hesitated before telling him that Louise wanted to know if she'd given any more thought to	coming	back and offered the spare bedroom in her San Francisco loft. [SEP] It seemed every friend or relative Juliana spoke with encouraged her to return to the States and resume her old teaching job or move to another city and start over, unable to understand why, after everything that had happened, she could bear to stay in Paris any longer.	natural	COCA; 2008; Winter2008, Vol. 51 Issue 2, p61-81, 21p; Still Life with Poppies.; Berg, Laura Van Den; FIC: Literary Review	come	natural	natural	1	think	next higher attitude-holder	back	
" He was roasted over a slow fire, " said Father to Lucy's horrified gasp. [SEP] " They stuck garlic cloves between his toes and basted him all over like a chicken. When he was about to die and be taken into Heaven, Saint Lawrence said,' I think I'm done. You may eat me when you will.' The pagans were so impressed, they fell on their knees and begged to become Christians. " [SEP] Trolls eat people, thought Jack. [SEP] They would	come	over the sea and stick garlic cloves between everyone's toes. [SEP] He put his head down and thought about green hills and puffy clouds instead. [SEP] He must not be afraid.	natural	COCA; 2004; New York :; Atheneum Books for Young Readers, Edition: 1st ed; The Sea of Trolls; Farmer, Nancy, 1941- Britton, R. H. ; (Richard H.); FIC: The Sea of Trolls /	come	natural	natural	1	think	protagonist	over the sea	
She was doing well before we left. [SEP] Usually she could remember that we were going, just not when. [SEP] She would ask us up to 5 times in one visit when we were leaving. [SEP] We were gone on a Sunday and Glenn called her that Sunday morning. [SEP] She thought I was going to	come	pick her up for church. [SEP] Glenn told her we were still in Texas and she was surprised to hear that we were there. [SEP] Since then she has been very confused.	natural	CORE; Personal Blog; Keepin' Up With The Tatums; http://keepinupwiththetatums.blogspot.com/	come	natural	natural	1	think	speaker @ ET	X & V	
" And you have to think of Lind, when she'll need more school than you can give. " [SEP] " Rot school, " Lind said. [SEP] I told her not to get mouthy. [SEP] Cole was rubbing at his ear. [SEP] " You don't mean that, " he said, looking from one to the other of us. [SEP] " You're going to get tired out here. " [SEP] " Haven't yet, " I said. [SEP] I don't know why he thought of	coming	then, after we'd done just fine for as long as we had. [SEP] Just gave out, I guess, got tired of thinking how Truhilla had left him stranded, and it coming up on a year of lone-some for him.	natural	COCA; 2008; Summer2008, Vol. 39 Issue 2, p63-72, 10p; Swamp Tide.; James, Cyan1; FIC: Arkansas Review: A Journal of Delta Studies	come	natural	natural	2	think	speaker@ET	none	
I went to see the Mona Lisa recently in the Louvre, but the space on the wall was blank, with only a small notice saying that it was taken away for restoration. [SEP] I asked one of the attendants when they thought it would	come	back, but they didn't know.	natural	COCA; 2017; New York Vol. 137, Iss. 5/6,  (May/Jun 2017): 160-163.; The Banffs; Tidhar, Lavie; FIC: Analog Science Fiction & Fact	come	natural	natural	1	think	speaker@ET	back	
" My brother did his lawn yesterday. Do you think he'd bother to mow my lawn? " she burned. [SEP] I sat there, wondering if I was expected to answer her question, but she soon answered it for me. [SEP] " I mean, you'd think they would have a little consideration for me. Here I am a widow, " she dragged her lips caustically over the word widow as if I had no clue that my own father had just died. [SEP] " With this damned house. [SEP] I work all day. [SEP] And none of them even thinks to	come	over and mow my lawn for me, " she rattled off in what might have sounded like senseless whining had she not enunciated it as a bold declaration. [SEP] She was like a lawyer defending her case, fuming at the injustice that had been done to her.	natural	COCA; 2004 (Fall); Vol. 13, Iss. 1; pg. 157, 8 pgs; Insensitive; Margaret Barrett; FIC: Nine	come	natural	natural	1	think	speaker@UT	over	
Money isn't the root of evil. [SEP] Pretending money and things mean something is. [SEP] Something real big and angry finally jumps in me, thinking all this. [SEP] She's trying to make me think because she isn't moving, she isn't making a choice. [SEP] Well, she is. [SEP] It's her choice. [SEP] It's her decision. [SEP] Not mine. [SEP] She thinks she can	come	in here and plop herself down inside my shop and work extortion on me.	natural	COCA; 1991; Autumn91, Vol. 27 Issue 4, p877, 12p; Flying on a Wedding Band; FIC: Southern Review	come	natural	natural	1	think	speaker@UT	in here	
ELAINE KORRY: Even communities that do try to reuse the base are finding they won't reap the full rewards for many years to come. [SEP] Cleaning up the military's toxic waste and unexploded ammunition is turning out to be far more expensive than the Pentagon estimated. [SEP] Even in the case of Fort Ord, which has been touted as a model of base conversion, local officials such as Jackie Lambert are having to scale back their expectations. [SEP] JACKIE LAMBERT: Anyone who thinks they're going to	come	to this area in five or ten years and see a robust, bustling business community on Fort Ord I think is going to be somewhat disappointed, because it's going to take a lot longer than that.	natural	COCA; 1996 (19960510); California Communities Grow Despite Base Closings; SPOK: NPR_Morning	come	natural	natural	1	think	speaker@UT	to this area	
So the FBI out of Milwaukee is investigating this guy, and they wait until he comes to the U.S. to visit an auto show in Las Vegas. [SEP] And as soon as he crosses, you know, U.S. Passport Control - I believe he touched down on JFK on his way there - they know about it. [SEP] They find out where he's staying. [SEP] They call the FBI team in Las Vegas, and they arrest the guy in his hotel room. [SEP] So he thinks he's	coming	to the U.S. for, like, this three-day, you know, car show, from Russia. [SEP] He ends up, like, two days later sitting in a jail cell in Milwaukee, where he stays for more than a year.	natural	COCA; 2013 (130820); Wild, Wild Web: Policing An Early, Lawless Internet; SPOK: Fresh Air 12:00 AM EST	come	natural	natural	2	think	speaker@UT	to the US	
There are schools for every conceivable occupation these days. [SEP] But what if you want to be a cowboy? [SEP] You enroll in Arizona Cowboy College, of course. [SEP] (Footage-of-Tim-fix) [SEP] GEIST: (Voiceover) Here at a ranch just north of Scottsdale, greenhorns come for a six-day crash course in how to be real ropin' ridin' cowboys. [SEP] If they thought they were	coming	to a posh dude ranch, they were just plain loco. [SEP] Now tell us what it's like when these raw recruits come in out here.	natural	COCA; 2001 (20010325); SADDLE UP; COWBOY COLLEGE IN ARIZONA; SPOK: CBS_Morning	come	natural	natural	2	think	speaker@UT	to a posh dude ranch	
Months ago he'd been invited to give a paper in the south. [SEP] He had sworn many times never to return yet here he was again. [SEP] Why he chose to visit the capital city first, and at this sensitive time, he couldn't say except that in part it was to see how his friends had fared through the troubles. [SEP] His friends at home thought he was crazy for	coming	but they were not eligible to judge.	natural	COCA;   1994; Spring94, Vol. 35 Issue 1, p107, 21p; In Xanadu.; Yetman, Michael G.; FIC: Massachusetts Review	come	natural	natural	2	think	speaker@UT	none	
Keep calling. [SEP] Please keep calling, Audubon thought, again and again, as they rode through the forest toward the sound. [SEP] The birds-whatever they were-did keep up the noise, now quietly, now rising to an angry peak as if a couple of males were quarreling over a female, as males were likely to do in spring. [SEP] When Audubon thought they'd	come	close enough, he slid down off his horse, saying, " We'd best go forward on foot now. "	natural	COCA; 2005 (Dec); Vol. 125, Iss. 12; pg. 8, 34 pgs; AUDUBON IN ATLANTIS; Harry Turtledove; FIC: Analog Science Fiction & Fact	come	natural	natural	5	think	theme	close enough	
Yeah. [SEP] Well, one of the most difficult things was one day up in Missouri, we were almost struck by lightning, and it actually picked Martin up and pushed him off to the side, the force of the lightning bolt. [SEP] But the hardest thing that we did, I thought, was coming through the commercial traffic between Baton Rouge and New Orleans. [SEP] I mean, it was an incredible amount. [SEP] We had the tows, tugs, barges, the ocean freighters	coming	in. [SEP] It's not something I would recommend for other people to experience.	natural	COCA; 2002 (20020909); Interview: David Hale discusses accompanying Slovenian swimmer Martin Strel as he swam the entire length of the Mississippi River; ROBERT SIEGEL; SPOK: NPR_ATC	come	natural	natural	2	think	theme	through the commercial traffic	
Over lunch at the senior center in Lamont, on the valley floor, Bobbie Harp describes making the same journey as the Joads when she was a child and her parents' reaction when they reached the valley. [SEP] " They thought they had	come	to the land of milk and honey, [SEP] " she says. " They found out real quick it wasn't easy here either. "	natural	COCA; 1999 (19991218); Road of the Joads still paved with struggle, hope 60 years later; NEWS: Associated Press	come	natural	natural	5	think	theme	to the land of milk and honey	
Instead of Americans taking buses across the border to Canada to buy affordable drugs, Dr. Rost thinks the drugs should	come	to them. [SEP] Thats what happens in Europe, where a tightly regulated system of importing drugs from country to country has been in place for over 20 years.	natural	COCA; 2005 (20050605); 60 Minutes; SPOK: CBS_Sixty	come	natural	natural	1	think	theme	to them	
SIMEONE: I've got to wonder why in heaven's name you ever left New Orleans. [SEP] I mean, you're so blues influenced, and that would seem to be the perfect place to stay and to play. [SEP] Mr-SMITHER: The fact is that almost every musician, every New Orleans musician that I know of who ever got anywhere had to leave town. [SEP] And that goes all the way back to Louie Armstrong. [SEP] Louis Armstrong had to leave New Orleans, and at one point, he thought he never would	come	back. [SEP] But it was just a coincidental thing. [SEP] I wanted to play acoustic blues and nobody in New Orleans in the' 60s wanted to hear that.	natural	COCA; 2000 (20001111); Interview: Chris Smither discusses his musical style and his career; LISA SIMEONE; SPOK: NPR_ATCW	come	natural	natural	1	think	theme	back (to New Orleans)	
